;Filename;Object ID;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Unnamed: 7
15807;2019-02-22_22-19-45to2019-02-22_22-19-53_1-0024.png;21;Fish;457;90;505;177;
15897;2019-02-22_22-19-45to2019-02-22_22-19-53_1-0024.png;27;Starfish;415;503;491;539;
23640;2019-03-21_04-10-54to2019-03-21_04-11-06_1-0049.png;14;Crab;495;463;522;494;
23802;2019-03-21_04-10-54to2019-03-21_04-11-06_1-0049.png;15;Crab;635;499;698;529;
7056;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0006.png;1;Starfish;398;477;469;535;
7356;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0006.png;3;Crab;582;444;616;469;
16747;2019-02-22_22-11-57to2019-02-22_22-12-10_1-0047.png;10;Fish;504;433;643;539;
5960;2019-02-20_19-40-26to2019-02-20_19-40-35_1-0062.png;2;Small_fish;70;218;102;278;
1963;2019-03-21_00-29-09to2019-03-21_00-29-17_1-0102.png;9;Small_fish;573;349;595;378;
21567;2019-03-21_07-40-40to2019-03-21_07-40-50_1-0015.png;22;Crab;487;439;531;470;
21706;2019-03-21_07-40-40to2019-03-21_07-40-50_1-0015.png;23;Crab;510;328;549;357;
21845;2019-03-21_07-40-40to2019-03-21_07-40-50_1-0015.png;24;Crab;506;283;535;300;
11021;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0031.png;1;Small_fish;279;519;354;540;
943;2019-02-26_00-44-33to2019-02-26_00-44-47_1-0154.png;16;Shrimp;494;134;532;181;
1155;2019-02-26_00-44-33to2019-02-26_00-44-47_1-0154.png;17;Starfish;371;413;397;479;
11904;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0207.png;3;Starfish;431;459;475;505;
12034;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0207.png;6;Small_fish;714;393;771;425;
12134;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0207.png;8;Small_fish;623;398;649;429;
12213;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0207.png;1;Crab;534;501;561;531;
12269;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0207.png;7;Small_fish;502;486;542;540;
12360;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0207.png;9;Small_fish;634;482;712;542;
12455;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0207.png;11;Small_fish;697;514;753;540;
12476;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0207.png;10;Small_fish;761;491;814;530;
12854;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0207.png;19;Small_fish;785;414;851;455;
5902;2019-02-20_19-40-26to2019-02-20_19-40-35_1-0004.png;2;Small_fish;6;80;44;100;
12903;2019-02-21_06-52-52to2019-02-21_06-53-01_1-0005.png;1;Starfish;436;460;475;504;
13029;2019-02-21_06-52-52to2019-02-21_06-53-01_1-0005.png;2;Crab;483;448;520;488;
13156;2019-02-21_06-52-52to2019-02-21_06-53-01_1-0005.png;4;Small_fish;666;447;707;469;
13188;2019-02-21_06-52-52to2019-02-21_06-53-01_1-0005.png;5;Small_fish;573;463;620;480;
15186;2019-02-22_23-27-24to2019-02-22_23-27-39_1-0092.png;16;Fish;339;118;411;168;
20636;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0131.png;33;Crab;660;368;704;385;
20801;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0131.png;34;Crab;743;341;766;366;
20965;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0131.png;35;Crab;737;490;767;519;
15576;2019-03-21_03-26-50to2019-03-21_03-27-04_1-0205.png;12;Crab;533;442;608;504;
19159;2019-03-20_23-30-18to2019-03-20_23-30-28_1-0015.png;5;Fish;81;443;160;519;
15667;2019-03-21_03-21-54to2019-03-21_03-22-09_1-0128.png;8;Fish;707;219;806;335;
17885;2019-03-07_08-57-30to2019-03-07_08-57-40_1-0038.png;31;Starfish;547;488;575;521;
17976;2019-03-07_08-57-30to2019-03-07_08-57-40_1-0038.png;32;Starfish;172;471;232;520;
17977;2019-03-07_08-57-30to2019-03-07_08-57-40_1-0038.png;33;Starfish;213;498;286;539;
24821;2019-03-20_03-33-35to2019-03-20_03-33-42_1-0060.png;5;Jellyfish;189;505;226;539;
7195;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0145.png;1;Starfish;398;476;469;534;
7495;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0145.png;3;Crab;597;429;639;458;
7801;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0145.png;5;Small_fish;66;387;122;412;
8015;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0145.png;6;Small_fish;83;438;144;458;
8167;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0145.png;7;Small_fish;26;413;91;436;
8339;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0145.png;8;Small_fish;0;397;35;410;
8387;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0145.png;9;Small_fish;27;364;79;397;
8529;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0145.png;10;Small_fish;0;481;29;497;
8569;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0145.png;11;Small_fish;0;461;58;487;
8726;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0145.png;12;Small_fish;0;500;48;524;
2912;2019-03-06_22-16-56to2019-03-06_22-17-10_1-0035.png;21;Crab;652;434;689;477;
3119;2019-03-06_22-16-56to2019-03-06_22-17-10_1-0035.png;22;Crab;560;506;634;539;
3323;2019-03-06_22-16-56to2019-03-06_22-17-10_1-0035.png;23;Crab;481;401;515;426;
25190;2019-03-20_11-52-23to2019-03-20_11-52-31_1-0089.png;20;Starfish;451;149;519;218;
25376;2019-03-20_10-50-55to2019-03-20_10-51-03_1-0095.png;16;Starfish;434;292;474;328;
24536;2019-03-20_06-06-02to2019-03-20_06-06-09_1-0070.png;10;Jellyfish;400;318;438;354;
603;2019-03-21_01-41-04to2019-03-21_01-41-16_1-0053.png;10;Shrimp;229;160;321;209;
639;2019-03-21_01-41-04to2019-03-21_01-41-16_1-0053.png;11;Small_fish;421;0;458;19;
21533;2019-03-20_20-18-49to2019-03-20_20-18-57_1-0055.png;12;Crab;595;220;757;453;
15781;2019-03-19_11-42-56to2019-03-19_11-43-14_1-0218.png;24;Fish;841;81;936;204;
5268;2019-02-22_22-18-13to2019-02-22_22-18-20_1-0043.png;14;Starfish;407;502;481;539;
5339;2019-02-22_22-18-13to2019-02-22_22-18-20_1-0043.png;15;Shrimp;0;385;26;421;
21971;2019-03-06_22-12-29to2019-03-06_22-12-37_1-0002.png;37;Crab;558;415;602;445;
22086;2019-03-06_22-12-29to2019-03-06_22-12-37_1-0002.png;38;Crab;535;416;560;446;
22313;2019-03-06_22-12-29to2019-03-06_22-12-37_1-0002.png;39;Crab;677;405;730;438;
16213;2019-02-20_19-23-53to2019-02-20_19-24-12_1-0242.png;7;Fish;439;443;568;539;
20022;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0195.png;30;Starfish;408;512;489;539;
20232;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0195.png;31;Crab;309;296;346;315;
7269;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0219.png;1;Starfish;399;475;470;533;
7569;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0219.png;3;Crab;594;419;637;447;
7875;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0219.png;5;Small_fish;0;385;26;395;
8089;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0219.png;6;Small_fish;0;434;31;445;
8241;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0219.png;7;Small_fish;5;373;58;401;
8461;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0219.png;9;Small_fish;0;329;57;349;
8643;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0219.png;11;Small_fish;4;466;69;485;
8809;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0219.png;15;Small_fish;23;507;103;531;
8884;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0219.png;16;Small_fish;12;324;72;338;
9012;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0219.png;19;Small_fish;44;420;118;448;
9105;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0219.png;20;Small_fish;0;234;23;269;
21417;2019-03-19_11-42-13to2019-03-19_11-42-21_1-0064.png;41;Crab;666;415;715;448;
21498;2019-03-19_11-42-13to2019-03-19_11-42-21_1-0064.png;42;Crab;102;274;320;504;
6894;2019-03-19_17-01-23to2019-03-19_17-01-32_1-0068.png;1;Small_fish;57;359;131;408;
6926;2019-03-19_17-01-23to2019-03-19_17-01-32_1-0068.png;2;Small_fish;149;404;225;453;
6962;2019-03-19_17-01-23to2019-03-19_17-01-32_1-0068.png;3;Small_fish;0;460;43;484;
6973;2019-03-19_17-01-23to2019-03-19_17-01-32_1-0068.png;5;Small_fish;9;469;58;507;
6990;2019-03-19_17-01-23to2019-03-19_17-01-32_1-0068.png;6;Small_fish;54;458;119;511;
7003;2019-03-19_17-01-23to2019-03-19_17-01-32_1-0068.png;7;Small_fish;99;500;175;521;
7012;2019-03-19_17-01-23to2019-03-19_17-01-32_1-0068.png;8;Small_fish;17;492;120;544;
7032;2019-03-19_17-01-23to2019-03-19_17-01-32_1-0068.png;9;Small_fish;180;479;240;530;
27;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0029.png;21;Starfish;592;382;638;418;
175;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0029.png;23;Crab;546;261;580;293;
287;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0029.png;24;Crab;379;306;413;336;
399;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0029.png;25;Crab;484;293;508;311;
511;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0029.png;26;Crab;628;356;652;379;
17127;2019-03-06_22-03-36to2019-03-06_22-04-08_1-0185.png;19;Fish;614;156;886;347;
22374;2019-03-21_04-11-22to2019-03-21_04-11-31_1-0060.png;16;Crab;496;463;524;498;
22513;2019-03-21_04-11-22to2019-03-21_04-11-31_1-0060.png;17;Crab;596;380;655;406;
24472;2019-03-21_00-58-45to2019-03-21_00-58-55_1-0093.png;24;Jellyfish;291;332;329;372;
15233;2019-02-22_23-27-24to2019-02-22_23-27-39_1-0139.png;16;Fish;262;195;330;226;
20343;2019-03-19_13-33-15to2019-03-19_13-33-25_1-0161.png;1;Crab;201;248;234;265;
20505;2019-03-19_13-33-15to2019-03-19_13-33-25_1-0161.png;2;Crab;590;437;624;465;
9147;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0036.png;2;Small_fish;0;359;41;410;
4823;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0035.png;3;Starfish;399;435;465;513;
4939;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0035.png;4;Crab;564;411;597;437;
5114;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0035.png;5;Crab;643;451;690;494;
17815;2019-02-22_22-21-31to2019-02-22_22-21-44_1-0133.png;12;Fish;34;341;115;400;
13020;2019-02-21_06-52-52to2019-02-21_06-53-01_1-0122.png;1;Starfish;435;458;476;503;
13145;2019-02-21_06-52-52to2019-02-21_06-53-01_1-0122.png;2;Crab;477;442;523;482;
18733;2019-03-21_03-27-02to2019-03-21_03-27-17_1-0119.png;13;Crab;477;441;549;505;
18907;2019-03-21_03-27-02to2019-03-21_03-27-17_1-0119.png;14;Fish;457;381;497;433;
24435;2019-03-21_00-58-45to2019-03-21_00-58-55_1-0056.png;24;Jellyfish;136;243;176;307;
937;2019-02-26_00-44-33to2019-02-26_00-44-47_1-0148.png;16;Shrimp;482;121;529;168;
1149;2019-02-26_00-44-33to2019-02-26_00-44-47_1-0148.png;17;Starfish;371;413;397;479;
5888;2019-03-19_17-02-30to2019-03-19_17-02-42_1-0173.png;55;Starfish;558;491;608;538;
2728;2019-03-06_22-16-56to2019-03-06_22-17-10_1-0055.png;20;Small_fish;25;372;81;528;
2929;2019-03-06_22-16-56to2019-03-06_22-17-10_1-0055.png;21;Crab;652;446;685;486;
3139;2019-03-06_22-16-56to2019-03-06_22-17-10_1-0055.png;22;Crab;581;492;640;532;
3343;2019-03-06_22-16-56to2019-03-06_22-17-10_1-0055.png;23;Crab;483;408;516;431;
7075;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0025.png;1;Starfish;398;477;469;535;
7375;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0025.png;3;Crab;584;442;621;470;
7656;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0025.png;4;Small_fish;0;419;27;433;
17375;2019-03-19_14-30-38to2019-03-19_14-30-50_1-0071.png;27;Fish;38;116;126;272;
17481;2019-03-06_22-27-01to2019-03-06_22-27-14_1-0118.png;21;Fish;809;487;889;539;
17653;2019-03-06_22-27-01to2019-03-06_22-27-14_1-0118.png;36;Crab;445;464;487;519;
12936;2019-02-21_06-52-52to2019-02-21_06-53-01_1-0038.png;1;Starfish;436;460;475;504;
13061;2019-02-21_06-52-52to2019-02-21_06-53-01_1-0038.png;2;Crab;481;446;525;493;
13221;2019-02-21_06-52-52to2019-02-21_06-53-01_1-0038.png;5;Small_fish;578;463;625;480;
19415;2019-03-20_23-53-40to2019-03-20_23-53-56_1-0061.png;6;Fish;626;411;717;479;
15264;2019-02-22_23-27-24to2019-02-22_23-27-39_1-0170.png;16;Fish;245;211;299;238;
23764;2019-03-21_04-10-54to2019-03-21_04-11-06_1-0173.png;14;Crab;495;463;522;494;
23926;2019-03-21_04-10-54to2019-03-21_04-11-06_1-0173.png;15;Crab;656;434;704;484;
23604;2019-03-21_04-10-54to2019-03-21_04-11-06_1-0013.png;14;Crab;495;463;522;494;
15162;2019-02-22_23-27-24to2019-02-22_23-27-39_1-0068.png;16;Fish;386;39;450;95;
15341;2019-03-06_22-04-39to2019-03-06_22-04-49_1-0085.png;20;Fish;531;38;677;368;
21424;2019-03-19_11-42-13to2019-03-19_11-42-21_1-0071.png;41;Crab;666;415;715;446;
21505;2019-03-19_11-42-13to2019-03-19_11-42-21_1-0071.png;42;Crab;145;406;330;537;
19275;2019-03-21_03-22-18to2019-03-21_03-22-29_1-0071.png;10;Fish;182;0;509;100;
4845;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0057.png;3;Starfish;399;435;465;513;
4961;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0057.png;4;Crab;569;411;598;435;
5092;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0057.png;5;Crab;643;451;690;494;
5162;2019-02-21_06-36-31to2019-02-21_06-36-39_1-0057.png;6;Shrimp;0;402;78;450;
19186;2019-03-20_23-30-18to2019-03-20_23-30-28_1-0042.png;5;Fish;189;404;302;471;
21427;2019-03-19_11-42-13to2019-03-19_11-42-21_1-0074.png;41;Crab;666;415;715;446;
21508;2019-03-19_11-42-13to2019-03-19_11-42-21_1-0074.png;42;Crab;171;429;321;539;
24119;2019-03-21_07-08-28to2019-03-21_07-08-35_1-0073.png;18;Starfish;443;117;470;144;
24120;2019-03-21_07-08-28to2019-03-21_07-08-35_1-0073.png;19;Starfish;456;82;501;105;
20357;2019-03-19_13-33-15to2019-03-19_13-33-25_1-0013.png;2;Crab;596;463;630;501;
1299;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0130.png;28;Small_fish;761;93;889;127;
1435;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0130.png;29;Small_fish;302;465;326;480;
1616;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0130.png;30;Small_fish;490;524;532;536;
1795;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0130.png;32;Small_fish;507;450;543;463;
17526;2019-03-06_22-27-01to2019-03-06_22-27-14_1-0163.png;21;Fish;829;424;889;539;
17698;2019-03-06_22-27-01to2019-03-06_22-27-14_1-0163.png;36;Crab;440;458;480;518;
4625;2019-02-21_06-50-24to2019-02-21_06-50-40_1-0130.png;8;Starfish;432;462;474;520;
24670;2019-03-19_22-56-30to2019-03-19_22-56-38_1-0129.png;1;Starfish;699;437;794;514;
5976;2019-02-20_19-40-26to2019-02-20_19-40-35_1-0078.png;2;Small_fish;125;321;160;384;
21121;2019-02-22_22-31-28to2019-02-22_22-31-38_1-0058.png;26;Starfish;414;512;479;539;
21266;2019-02-22_22-31-28to2019-02-22_22-31-38_1-0058.png;28;Crab;456;297;519;332;
15593;2019-03-21_03-21-54to2019-03-21_03-22-09_1-0043.png;8;Fish;1;461;26;507;
7122;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0072.png;1;Starfish;398;477;469;535;
7422;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0072.png;3;Crab;587;442;624;470;
7728;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0072.png;5;Small_fish;102;404;177;424;
7942;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0072.png;6;Small_fish;0;412;46;432;
15865;2019-02-22_22-19-45to2019-02-22_22-19-53_1-0082.png;21;Fish;387;0;441;63;
15955;2019-02-22_22-19-45to2019-02-22_22-19-53_1-0082.png;27;Starfish;415;503;491;539;
23275;2019-03-21_00-14-36to2019-03-21_00-14-49_1-0136.png;13;Crab;637;472;696;509;
11859;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0162.png;3;Starfish;431;459;475;505;
11989;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0162.png;6;Small_fish;540;490;647;526;
21470;2019-03-19_11-42-13to2019-03-19_11-42-21_1-0117.png;41;Crab;666;415;715;447;
24987;2019-03-20_06-00-48to2019-03-20_06-00-56_1-0079.png;7;Crab;377;304;431;335;
16862;2019-03-19_18-26-35to2019-03-19_18-26-46_1-0064.png;28;Fish;0;154;79;238;
16954;2019-03-19_18-26-35to2019-03-19_18-26-46_1-0064.png;30;Starfish;526;457;638;539;
4313;2019-02-21_06-50-54to2019-02-21_06-51-01_1-0026.png;10;Starfish;431;460;476;522;
4419;2019-02-21_06-50-54to2019-02-21_06-51-01_1-0026.png;11;Small_fish;327;205;363;260;
22420;2019-03-21_04-11-22to2019-03-21_04-11-31_1-0106.png;16;Crab;496;463;524;498;
22559;2019-03-21_04-11-22to2019-03-21_04-11-31_1-0106.png;17;Crab;581;380;636;413;
24802;2019-03-20_03-33-35to2019-03-20_03-33-42_1-0041.png;5;Jellyfish;53;224;76;257;
23187;2019-03-21_00-14-36to2019-03-21_00-14-49_1-0048.png;13;Crab;679;493;745;534;
19922;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0095.png;30;Starfish;408;512;489;539;
20132;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0095.png;31;Crab;371;295;415;319;
24244;2019-03-20_02-06-34to2019-03-20_02-06-42_1-0054.png;4;Jellyfish;37;265;72;296;
23065;2019-03-20_20-08-39to2019-03-20_20-08-48_1-0096.png;10;Starfish;448;247;491;287;
23135;2019-03-20_20-08-39to2019-03-20_20-08-48_1-0096.png;11;Crab;750;226;785;272;
3732;2019-03-19_15-42-11to2019-03-19_15-42-25_1-0148.png;33;Small_fish;607;398;626;417;
3834;2019-03-19_15-42-11to2019-03-19_15-42-25_1-0148.png;40;Small_fish;255;277;337;370;
3915;2019-03-19_15-42-11to2019-03-19_15-42-25_1-0148.png;42;Small_fish;395;367;424;411;
4117;2019-03-19_15-42-11to2019-03-19_15-42-25_1-0148.png;43;Starfish;546;487;613;539;
71;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0074.png;21;Starfish;592;382;638;418;
139;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0074.png;22;Small_fish;780;227;809;253;
220;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0074.png;23;Crab;542;264;576;294;
332;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0074.png;24;Crab;379;307;414;337;
444;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0074.png;25;Crab;484;289;512;309;
556;2019-03-25_23-17-56to2019-03-25_23-18-04_1-0074.png;26;Crab;629;383;653;406;
7211;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0161.png;1;Starfish;398;476;469;534;
7511;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0161.png;3;Crab;597;426;640;456;
7817;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0161.png;5;Small_fish;37;370;100;385;
8031;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0161.png;6;Small_fish;72;428;137;444;
8183;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0161.png;7;Small_fish;24;408;80;435;
8403;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0161.png;9;Small_fish;32;340;96;373;
8585;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0161.png;11;Small_fish;0;448;49;465;
8742;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0161.png;12;Small_fish;0;500;56;523;
17870;2019-03-07_08-57-30to2019-03-07_08-57-40_1-0023.png;31;Starfish;547;488;575;521;
17946;2019-03-07_08-57-30to2019-03-07_08-57-40_1-0023.png;32;Starfish;172;471;232;520;
17947;2019-03-07_08-57-30to2019-03-07_08-57-40_1-0023.png;33;Starfish;213;498;286;539;
18280;2019-02-22_22-22-16to2019-02-22_22-22-27_1-0070.png;15;Fish;15;214;417;539;
7135;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0085.png;1;Starfish;398;477;469;535;
7435;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0085.png;3;Crab;587;441;625;470;
7741;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0085.png;5;Small_fish;72;404;143;426;
7955;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0085.png;6;Small_fish;0;431;55;453;
8107;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0085.png;7;Small_fish;0;466;57;492;
16870;2019-03-19_18-26-35to2019-03-19_18-26-46_1-0072.png;28;Fish;0;179;57;253;
16962;2019-03-19_18-26-35to2019-03-19_18-26-46_1-0072.png;30;Starfish;526;457;638;539;
20587;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0082.png;33;Crab;690;370;732;396;
20752;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0082.png;34;Crab;744;363;775;391;
20916;2019-03-06_22-11-06to2019-03-06_22-11-17_1-0082.png;35;Crab;738;493;775;525;
3963;2019-03-19_15-42-11to2019-03-19_15-42-25_1-0196.png;42;Small_fish;430;396;461;446;
4165;2019-03-19_15-42-11to2019-03-19_15-42-25_1-0196.png;43;Starfish;546;487;613;539;
4195;2019-03-19_15-42-11to2019-03-19_15-42-25_1-0196.png;44;Small_fish;449;489;497;518;
25452;2019-03-20_06-47-19to2019-03-20_06-47-29_1-0056.png;13;Starfish;422;396;473;441;
25562;2019-03-20_06-47-19to2019-03-20_06-47-29_1-0056.png;14;Jellyfish;296;8;358;76;
16090;2019-02-20_19-23-53to2019-02-20_19-24-12_1-0091.png;6;Fish;171;270;288;335;
25441;2019-03-20_06-47-19to2019-03-20_06-47-29_1-0045.png;13;Starfish;422;396;473;441;
25551;2019-03-20_06-47-19to2019-03-20_06-47-29_1-0045.png;14;Jellyfish;257;0;286;23;
4326;2019-02-21_06-50-54to2019-02-21_06-51-01_1-0039.png;10;Starfish;431;460;476;522;
4432;2019-02-21_06-50-54to2019-02-21_06-51-01_1-0039.png;11;Small_fish;344;200;392;256;
15661;2019-03-21_03-21-54to2019-03-21_03-22-09_1-0122.png;8;Fish;682;242;783;357;
16108;2019-02-20_19-23-53to2019-02-20_19-24-12_1-0109.png;6;Fish;277;247;396;311;
3593;2019-03-20_23-43-34to2019-03-20_23-43-42_1-0048.png;3;Small_fish;1;338;195;430;
11778;2019-02-21_06-52-16to2019-02-21_06-52-34_1-0081.png;3;Starfish;431;459;475;505;
18430;2019-03-19_19-30-33to2019-03-19_19-30-45_1-0095.png;2;Starfish;554;411;647;530;
18570;2019-03-19_19-30-33to2019-03-19_19-30-45_1-0095.png;4;Fish;312;418;511;516;
19998;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0171.png;30;Starfish;408;512;489;539;
20208;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0171.png;31;Crab;317;295;355;314;
7052;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0002.png;1;Starfish;398;477;469;535;
7352;2019-02-21_06-56-08to2019-02-21_06-56-28_1-0002.png;3;Crab;583;445;616;470;
961;2019-02-26_00-44-33to2019-02-26_00-44-47_1-0172.png;16;Shrimp;495;199;521;221;
1173;2019-02-26_00-44-33to2019-02-26_00-44-47_1-0172.png;17;Starfish;371;413;397;479;
1470;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0165.png;29;Small_fish;302;485;322;499;
1651;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0165.png;30;Small_fish;436;518;476;530;
1830;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0165.png;32;Small_fish;512;457;543;470;
15252;2019-02-22_23-27-24to2019-02-22_23-27-39_1-0158.png;16;Fish;245;205;308;235;
17852;2019-03-07_08-57-30to2019-03-07_08-57-40_1-0005.png;31;Starfish;547;488;575;521;
17910;2019-03-07_08-57-30to2019-03-07_08-57-40_1-0005.png;32;Starfish;172;471;232;520;
17911;2019-03-07_08-57-30to2019-03-07_08-57-40_1-0005.png;33;Starfish;213;498;286;539;
16766;2019-02-22_22-11-57to2019-02-22_22-12-10_1-0066.png;10;Fish;566;270;627;427;
9170;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0050.png;2;Small_fish;36;458;97;500;
9171;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0050.png;5;Small_fish;1;154;55;293;
9172;2019-03-19_17-07-53to2019-03-19_17-08-34_1-0050.png;6;Small_fish;0;0;77;136;
25398;2019-03-20_06-47-19to2019-03-20_06-47-29_1-0002.png;13;Starfish;422;396;473;441;
15586;2019-03-21_03-21-54to2019-03-21_03-22-09_1-0053.png;8;Fish;39;440;174;539;
5316;2019-02-22_22-18-13to2019-02-22_22-18-20_1-0091.png;14;Starfish;407;502;481;539;
5387;2019-02-22_22-18-13to2019-02-22_22-18-20_1-0091.png;15;Shrimp;228;393;278;413;
25470;2019-03-20_06-47-19to2019-03-20_06-47-29_1-0074.png;13;Starfish;422;396;473;441;
25580;2019-03-20_06-47-19to2019-03-20_06-47-29_1-0074.png;14;Jellyfish;373;85;444;161;
1337;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0032.png;29;Small_fish;338;400;361;414;
1518;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0032.png;30;Small_fish;553;520;592;532;
1686;2019-03-06_22-46-20to2019-03-06_22-46-32_1-0032.png;32;Small_fish;528;445;558;469;
16909;2019-03-19_18-26-35to2019-03-19_18-26-46_1-0019.png;30;Starfish;526;457;638;539;
19961;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0134.png;30;Starfish;408;512;489;539;
20171;2019-02-22_22-32-01to2019-02-22_22-32-15_1-0134.png;31;Crab;334;288;384;318;
18336;2019-03-19_19-30-33to2019-03-19_19-30-45_1-0001.png;2;Starfish;554;411;647;530;
19282;2019-03-21_03-22-18to2019-03-21_03-22-29_1-0078.png;10;Fish;110;0;413;138;
11068;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0078.png;1;Small_fish;39;457;113;541;
11175;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0078.png;3;Small_fish;189;455;269;480;
11282;2019-03-19_17-01-06to2019-03-19_17-01-19_1-0078.png;4;Small_fish;191;468;255;499;
